Store,Day Of Week,Date,Customers,Open,Promotion,State Holiday,School Holiday
1021,2,7/23/2014,490,1,0,0,1
1028,2,7/23/2014,608,1,0,0,1
1008,2,7/23/2014,553,1,0,0,1
1025,2,7/23/2014,693,1,0,0,0
1014,2,7/23/2014,544,1,0,0,1
1020,2,7/23/2014,507,1,0,0,1
1038,2,7/23/2014,434,1,0,0,0
1003,2,7/23/2014,780,1,0,0,1
1018,2,7/23/2014,977,1,0,0,1
1026,2,7/23/2014,428,1,0,0,1
1049,2,7/23/2014,755,1,0,0,1
1044,1,7/22/2014,486,1,0,0,1
1041,1,7/22/2014,839,1,0,0,0
1036,1,7/22/2014,727,1,0,0,1
1047,1,7/22/2014,1602,1,0,0,1
1012,1,7/22/2014,969,1,0,0,1
1037,1,7/22/2014,512,1,0,0,0
1027,1,7/22/2014,651,1,0,0,1
1005,1,7/22/2014,500,1,0,0,1
1011,1,7/22/2014,2450,1,0,0,1
1004,1,7/22/2014,801,1,0,0,1
1043,1,7/22/2014,544,1,0,0,0
1001,1,7/22/2014,721,1,0,0,0
1048,1,7/22/2014,648,1,0,0,1
1030,1,7/22/2014,416,1,0,0,1
1035,1,7/22/2014,603,1,0,0,0
1013,1,7/22/2014,517,1,0,0,1
1029,1,7/22/2014,500,1,0,0,1
1042,1,7/22/2014,856,1,0,0,1
1017,1,7/22/2014,1052,1,0,0,0
1032,1,7/22/2014,351,1,0,0,1
1024,1,7/22/2014,651,1,0,0,1
1006,1,7/22/2014,339,1,0,0,0
1007,1,7/22/2014,484,1,0,0,0
1002,1,7/22/2014,719,1,0,0,0
1019,1,7/22/2014,694,1,0,0,1
1000,1,7/22/2014,725,1,0,0,0
1009,1,7/22/2014,1340,1,0,0,1
1023,1,7/22/2014,290,1,0,0,0
1016,1,7/22/2014,3784,1,0,0,1
1050,1,7/22/2014,503,1,0,0,1
1031,1,7/22/2014,660,1,0,0,0
1010,1,7/22/2014,586,1,0,0,1
1034,1,7/22/2014,453,1,0,0,1
1039,1,7/22/2014,423,1,0,0,1
1033,1,7/22/2014,461,1,0,0,1
1045,1,7/22/2014,904,1,0,0,1
1015,1,7/22/2014,840,1,0,0,1
1022,1,7/22/2014,517,1,0,0,1
1040,1,7/22/2014,317,1,0,0,1
1046,1,7/22/2014,1046,1,0,0,1
1021,1,7/22/2014,423,1,0,0,1
1028,1,7/22/2014,598,1,0,0,1
1008,1,7/22/2014,592,1,0,0,1
1025,1,7/22/2014,732,1,0,0,0
1014,1,7/22/2014,530,1,0,0,1
1020,1,7/22/2014,587,1,0,0,1
1038,1,7/22/2014,457,1,0,0,0
1003,1,7/22/2014,802,1,0,0,1
1018,1,7/22/2014,1017,1,0,0,1
1026,1,7/22/2014,409,1,0,0,1
1049,1,7/22/2014,853,1,0,0,1
1044,7,7/21/2014,0,0,0,0,0
1041,7,7/21/2014,0,0,0,0,0
1036,7,7/21/2014,0,0,0,0,0
1047,7,7/21/2014,0,0,0,0,0
1012,7,7/21/2014,0,0,0,0,0
1037,7,7/21/2014,0,0,0,0,0
1027,7,7/21/2014,0,0,0,0,0
1005,7,7/21/2014,0,0,0,0,0
1011,7,7/21/2014,2736,1,0,0,1
1004,7,7/21/2014,0,0,0,0,0
1043,7,7/21/2014,0,0,0,0,0
1001,7,7/21/2014,0,0,0,0,0
1048,7,7/21/2014,0,0,0,0,1
1030,7,7/21/2014,0,0,0,0,1
1035,7,7/21/2014,0,0,0,0,0
1013,7,7/21/2014,0,0,0,0,0
1029,7,7/21/2014,0,0,0,0,0
1042,7,7/21/2014,0,0,0,0,0
1017,7,7/21/2014,0,0,0,0,0
1032,7,7/21/2014,0,0,0,0,0
1024,7,7/21/2014,0,0,0,0,0
1006,7,7/21/2014,0,0,0,0,0
1007,7,7/21/2014,0,0,0,0,0
1002,7,7/21/2014,0,0,0,0,0
1019,7,7/21/2014,0,0,0,0,0
1000,7,7/21/2014,0,0,0,0,0
1009,7,7/21/2014,0,0,0,0,0
1023,7,7/21/2014,0,0,0,0,0
1016,7,7/21/2014,3477,1,0,0,0
1050,7,7/21/2014,0,0,0,0,0
1031,7,7/21/2014,0,0,0,0,0
1010,7,7/21/2014,0,0,0,0,0
1034,7,7/21/2014,0,0,0,0,0
1039,7,7/21/2014,0,0,0,0,0
1033,7,7/21/2014,0,0,0,0,0
1045,7,7/21/2014,0,0,0,0,0
1015,7,7/21/2014,0,0,0,0,0
1022,7,7/21/2014,0,0,0,0,0
1040,7,7/21/2014,0,0,0,0,1
1046,7,7/21/2014,0,0,0,0,0
1021,7,7/21/2014,0,0,0,0,0
1028,7,7/21/2014,0,0,0,0,0
1008,7,7/21/2014,0,0,0,0,0
1025,7,7/21/2014,0,0,0,0,0
1014,7,7/21/2014,0,0,0,0,0
1020,7,7/21/2014,0,0,0,0,0
1038,7,7/21/2014,0,0,0,0,0
1003,7,7/21/2014,0,0,0,0,0
1018,7,7/21/2014,0,0,0,0,0
1026,7,7/21/2014,0,0,0,0,0
1049,7,7/21/2014,0,0,0,0,0
1044,6,7/20/2014,492,1,0,0,0
1041,6,7/20/2014,568,1,0,0,0
1036,6,7/20/2014,361,1,0,0,0
1047,6,7/20/2014,1293,1,0,0,0
1012,6,7/20/2014,415,1,0,0,0
1037,6,7/20/2014,577,1,0,0,0
1027,6,7/20/2014,320,1,0,0,0
1005,6,7/20/2014,457,1,0,0,0
1011,6,7/20/2014,1819,1,0,0,1
1004,6,7/20/2014,632,1,0,0,0
1043,6,7/20/2014,495,1,0,0,0
1001,6,7/20/2014,731,1,0,0,0
1048,6,7/20/2014,399,1,0,0,1
1030,6,7/20/2014,540,1,0,0,1
1035,6,7/20/2014,629,1,0,0,0
1013,6,7/20/2014,345,1,0,0,0
1029,6,7/20/2014,349,1,0,0,0
1042,6,7/20/2014,726,1,0,0,0
1017,6,7/20/2014,1134,1,0,0,0
1032,6,7/20/2014,439,1,0,0,0
1024,6,7/20/2014,727,1,0,0,0
1006,6,7/20/2014,286,1,0,0,0
1007,6,7/20/2014,696,1,0,0,0
1002,6,7/20/2014,582,1,0,0,0
1019,6,7/20/2014,664,1,0,0,0
1000,6,7/20/2014,871,1,0,0,0
1009,6,7/20/2014,447,1,0,0,0
1023,6,7/20/2014,362,1,0,0,0
1016,6,7/20/2014,3246,1,0,0,0
1050,6,7/20/2014,550,1,0,0,0
1031,6,7/20/2014,506,1,0,0,0
1010,6,7/20/2014,381,1,0,0,0
1034,6,7/20/2014,386,1,0,0,0
1039,6,7/20/2014,418,1,0,0,0
1033,6,7/20/2014,287,1,0,0,0
1045,6,7/20/2014,269,1,0,0,0
1015,6,7/20/2014,696,1,0,0,0
1022,6,7/20/2014,420,1,0,0,0
1040,6,7/20/2014,220,1,0,0,1
1046,6,7/20/2014,659,1,0,0,0
1021,6,7/20/2014,291,1,0,0,0
1028,6,7/20/2014,507,1,0,0,0
1008,6,7/20/2014,504,1,0,0,0
1025,6,7/20/2014,711,1,0,0,0
1014,6,7/20/2014,370,1,0,0,0
1020,6,7/20/2014,716,1,0,0,0
1038,6,7/20/2014,316,1,0,0,0
1003,6,7/20/2014,757,1,0,0,0
1018,6,7/20/2014,1096,1,0,0,0
1026,6,7/20/2014,319,1,0,0,0
1049,6,7/20/2014,741,1,0,0,0
1044,5,7/19/2014,660,1,1,0,0
1041,5,7/19/2014,893,1,1,0,0
1036,5,7/19/2014,859,1,1,0,1
1047,5,7/19/2014,1662,1,1,0,0
1012,5,7/19/2014,1027,1,1,0,1
1037,5,7/19/2014,550,1,1,0,0
1027,5,7/19/2014,751,1,1,0,1
1005,5,7/19/2014,614,1,1,0,1
1011,5,7/19/2014,2351,1,1,0,1
1004,5,7/19/2014,1103,1,1,0,1
1043,5,7/19/2014,598,1,1,0,0
1001,5,7/19/2014,754,1,1,0,0
1048,5,7/19/2014,699,1,1,0,1
1030,5,7/19/2014,582,1,1,0,1
1035,5,7/19/2014,775,1,1,0,0
1013,5,7/19/2014,623,1,1,0,0
1029,5,7/19/2014,703,1,1,0,1
1042,5,7/19/2014,940,1,1,0,0
1017,5,7/19/2014,1226,1,1,0,0
1032,5,7/19/2014,548,1,1,0,1
1024,5,7/19/2014,784,1,1,0,0
1006,5,7/19/2014,422,1,1,0,0
1007,5,7/19/2014,676,1,1,0,0
1002,5,7/19/2014,754,1,1,0,0
1019,5,7/19/2014,882,1,1,0,0
1000,5,7/19/2014,797,1,1,0,0
1009,5,7/19/2014,1320,1,1,0,1
1023,5,7/19/2014,392,1,1,0,0
1016,5,7/19/2014,3979,1,1,0,0
1050,5,7/19/2014,648,1,1,0,0
1031,5,7/19/2014,728,1,1,0,0
1010,5,7/19/2014,617,1,1,0,1
1034,5,7/19/2014,516,1,1,0,1
1039,5,7/19/2014,523,1,1,0,1
1033,5,7/19/2014,437,1,1,0,1
1045,5,7/19/2014,956,1,1,0,1
1015,5,7/19/2014,920,1,1,0,1
1022,5,7/19/2014,673,1,1,0,0
1040,5,7/19/2014,485,1,1,0,1
1046,5,7/19/2014,1015,1,1,0,1
1021,5,7/19/2014,598,1,1,0,1
1028,5,7/19/2014,841,1,1,0,0
1008,5,7/19/2014,812,1,1,0,0
1025,5,7/19/2014,839,1,1,0,0
1014,5,7/19/2014,611,1,1,0,1
1020,5,7/19/2014,873,1,1,0,1
1038,5,7/19/2014,478,1,1,0,0
1003,5,7/19/2014,927,1,1,0,1
1018,5,7/19/2014,1252,1,1,0,0
1026,5,7/19/2014,590,1,1,0,0
1049,5,7/19/2014,1048,1,1,0,1
1044,4,7/18/2014,593,1,1,0,0
1041,4,7/18/2014,915,1,1,0,0
1036,4,7/18/2014,876,1,1,0,1
1047,4,7/18/2014,1840,1,1,0,0
1012,4,7/18/2014,1062,1,1,0,1
1037,4,7/18/2014,588,1,1,0,0
1027,4,7/18/2014,980,1,1,0,1
1005,4,7/18/2014,532,1,1,0,1
1011,4,7/18/2014,2298,1,1,0,1
1004,4,7/18/2014,1110,1,1,0,1
1043,4,7/18/2014,620,1,1,0,0
1001,4,7/18/2014,720,1,1,0,0
1048,4,7/18/2014,794,1,1,0,1
1030,4,7/18/2014,533,1,1,0,1
1035,4,7/18/2014,755,1,1,0,0
1013,4,7/18/2014,555,1,1,0,0
1029,4,7/18/2014,563,1,1,0,1
1042,4,7/18/2014,1011,1,1,0,0
1017,4,7/18/2014,1232,1,1,0,0
1032,4,7/18/2014,517,1,1,0,1
1024,4,7/18/2014,808,1,1,0,0
1006,4,7/18/2014,388,1,1,0,0
1007,4,7/18/2014,646,1,1,0,0
1002,4,7/18/2014,752,1,1,0,0
1019,4,7/18/2014,877,1,1,0,0
1000,4,7/18/2014,812,1,1,0,0
1009,4,7/18/2014,1434,1,1,0,1
1023,4,7/18/2014,375,1,1,0,0
1016,4,7/18/2014,3774,1,1,0,0
1050,4,7/18/2014,673,1,1,0,0
1031,4,7/18/2014,761,1,1,0,0
1010,4,7/18/2014,541,1,1,0,1
1034,4,7/18/2014,544,1,1,0,1
1039,4,7/18/2014,464,1,1,0,1
1033,4,7/18/2014,446,1,1,0,1
1045,4,7/18/2014,1267,1,1,0,1
1015,4,7/18/2014,786,1,1,0,1
1022,4,7/18/2014,655,1,1,0,0
1040,4,7/18/2014,417,1,1,0,1
1046,4,7/18/2014,1176,1,1,0,1
1021,4,7/18/2014,548,1,1,0,1
1028,4,7/18/2014,767,1,1,0,0
1008,4,7/18/2014,786,1,1,0,0
1025,4,7/18/2014,818,1,1,0,0
1014,4,7/18/2014,673,1,1,0,1
1020,4,7/18/2014,723,1,1,0,1
1038,4,7/18/2014,491,1,1,0,0
1003,4,7/18/2014,889,1,1,0,1
1018,4,7/18/2014,1198,1,1,0,0
1026,4,7/18/2014,523,1,1,0,0
1049,4,7/18/2014,903,1,1,0,1
1044,3,7/17/2014,620,1,1,0,0
1041,3,7/17/2014,953,1,1,0,0
1036,3,7/17/2014,920,1,1,0,1
1047,3,7/17/2014,1826,1,1,0,0
1012,3,7/17/2014,1185,1,1,0,1
1037,3,7/17/2014,555,1,1,0,0
1027,3,7/17/2014,794,1,1,0,1
1005,3,7/17/2014,524,1,1,0,1
1011,3,7/17/2014,2163,1,1,0,1
1004,3,7/17/2014,1021,1,1,0,1
1043,3,7/17/2014,512,1,1,0,0
1001,3,7/17/2014,782,1,1,0,0
1048,3,7/17/2014,712,1,1,0,1
1030,3,7/17/2014,495,1,1,0,1
1035,3,7/17/2014,785,1,1,0,0
1013,3,7/17/2014,526,1,1,0,0
1029,3,7/17/2014,500,1,1,0,1
1042,3,7/17/2014,990,1,1,0,0
1017,3,7/17/2014,1219,1,1,0,0
1032,3,7/17/2014,459,1,1,0,1
1024,3,7/17/2014,893,1,1,0,0
1006,3,7/17/2014,383,1,1,0,0
1007,3,7/17/2014,641,1,1,0,0
1002,3,7/17/2014,788,1,1,0,0
1019,3,7/17/2014,910,1,1,0,0
1000,3,7/17/2014,792,1,1,0,0
1009,3,7/17/2014,1405,1,1,0,1
1023,3,7/17/2014,384,1,1,0,0
1016,3,7/17/2014,3554,1,1,0,0
1050,3,7/17/2014,690,1,1,0,0
1031,3,7/17/2014,750,1,1,0,0
1010,3,7/17/2014,522,1,1,0,1
1034,3,7/17/2014,531,1,1,0,1
1039,3,7/17/2014,496,1,1,0,1
1033,3,7/17/2014,491,1,1,0,1
1045,3,7/17/2014,1032,1,1,0,1
1015,3,7/17/2014,958,1,1,0,1
1022,3,7/17/2014,771,1,1,0,0
1040,3,7/17/2014,414,1,1,0,1
1046,3,7/17/2014,1033,1,1,0,1
1021,3,7/17/2014,582,1,1,0,1
1028,3,7/17/2014,748,1,1,0,0
1008,3,7/17/2014,826,1,1,0,0
1025,3,7/17/2014,852,1,1,0,0
1014,3,7/17/2014,641,1,1,0,1
1020,3,7/17/2014,677,1,1,0,1
1038,3,7/17/2014,501,1,1,0,0
1003,3,7/17/2014,902,1,1,0,1
1018,3,7/17/2014,1195,1,1,0,0
1026,3,7/17/2014,527,1,1,0,0
1049,3,7/17/2014,895,1,1,0,1
1044,2,7/16/2014,657,1,1,0,0
1041,2,7/16/2014,1033,1,1,0,0
1036,2,7/16/2014,1071,1,1,0,1
1047,2,7/16/2014,1911,1,1,0,0
1012,2,7/16/2014,1218,1,1,0,1
1037,2,7/16/2014,605,1,1,0,0
1027,2,7/16/2014,927,1,1,0,1
1005,2,7/16/2014,517,1,1,0,1
1011,2,7/16/2014,2258,1,1,0,1
1004,2,7/16/2014,1193,1,1,0,1
1043,2,7/16/2014,564,1,1,0,0
1001,2,7/16/2014,786,1,1,0,0
1048,2,7/16/2014,861,1,1,0,1
1030,2,7/16/2014,542,1,1,0,1
1035,2,7/16/2014,857,1,1,0,0
1013,2,7/16/2014,606,1,1,0,0
1029,2,7/16/2014,684,1,1,0,1
1042,2,7/16/2014,1134,1,1,0,0
1017,2,7/16/2014,1363,1,1,0,0
1032,2,7/16/2014,450,1,1,0,1
1024,2,7/16/2014,863,1,1,0,0
1006,2,7/16/2014,437,1,1,0,0
1007,2,7/16/2014,724,1,1,0,0
1002,2,7/16/2014,859,1,1,0,0
1019,2,7/16/2014,970,1,1,0,0
1000,2,7/16/2014,820,1,1,0,0
1009,2,7/16/2014,1456,1,1,0,1
1023,2,7/16/2014,379,1,1,0,0
1016,2,7/16/2014,3643,1,1,0,0
1050,2,7/16/2014,719,1,1,0,0
1031,2,7/16/2014,740,1,1,0,0
1010,2,7/16/2014,578,1,1,0,1
1034,2,7/16/2014,550,1,1,0,1
1039,2,7/16/2014,489,1,1,0,1
1033,2,7/16/2014,491,1,1,0,1
1045,2,7/16/2014,1446,1,1,0,1
1015,2,7/16/2014,966,1,1,0,1
1022,2,7/16/2014,774,1,1,0,0
1040,2,7/16/2014,467,1,1,0,1
1046,2,7/16/2014,1291,1,1,0,1
1021,2,7/16/2014,569,1,1,0,1
1028,2,7/16/2014,759,1,1,0,0
1008,2,7/16/2014,856,1,1,0,0
1025,2,7/16/2014,894,1,1,0,0
1014,2,7/16/2014,691,1,1,0,1
1020,2,7/16/2014,727,1,1,0,1
1038,2,7/16/2014,508,1,1,0,0
1003,2,7/16/2014,984,1,1,0,1
1018,2,7/16/2014,1249,1,1,0,0
1026,2,7/16/2014,561,1,1,0,0
1049,2,7/16/2014,945,1,1,0,1
1044,1,7/15/2014,716,1,1,0,0
1041,1,7/15/2014,1116,1,1,0,0
1036,1,7/15/2014,1251,1,1,0,1
1047,1,7/15/2014,2051,1,1,0,0
1012,1,7/15/2014,1480,1,1,0,1
1037,1,7/15/2014,731,1,1,0,0
1027,1,7/15/2014,1085,1,1,0,1
1005,1,7/15/2014,686,1,1,0,1
1011,1,7/15/2014,2244,1,1,0,1
1004,1,7/15/2014,1429,1,1,0,1
1043,1,7/15/2014,656,1,1,0,0
1001,1,7/15/2014,927,1,1,0,0
1048,1,7/15/2014,976,1,1,0,1
1030,1,7/15/2014,651,1,1,0,1
1035,1,7/15/2014,1120,1,1,0,0
1013,1,7/15/2014,667,1,1,0,0
1029,1,7/15/2014,756,1,1,0,1
1042,1,7/15/2014,1319,1,1,0,0
1017,1,7/15/2014,1549,1,1,0,0
1032,1,7/15/2014,624,1,1,0,1
1024,1,7/15/2014,1092,1,1,0,0
1006,1,7/15/2014,487,1,1,0,0
1007,1,7/15/2014,682,1,1,0,0
1002,1,7/15/2014,936,1,1,0,0
1019,1,7/15/2014,1120,1,1,0,0
1000,1,7/15/2014,942,1,1,0,0
1009,1,7/15/2014,1655,1,1,0,1
1023,1,7/15/2014,464,1,1,0,0
1016,1,7/15/2014,3542,1,1,0,0
1050,1,7/15/2014,771,1,1,0,0
1031,1,7/15/2014,847,1,1,0,0
1010,1,7/15/2014,796,1,1,0,1
1034,1,7/15/2014,622,1,1,0,1
1039,1,7/15/2014,612,1,1,0,1
1033,1,7/15/2014,597,1,1,0,1
1045,1,7/15/2014,1491,1,1,0,1
1015,1,7/15/2014,1127,1,1,0,1
1022,1,7/15/2014,945,1,1,0,0
1040,1,7/15/2014,505,1,1,0,1
1046,1,7/15/2014,1295,1,1,0,1
1021,1,7/15/2014,711,1,1,0,1
1028,1,7/15/2014,936,1,1,0,0
1008,1,7/15/2014,1058,1,1,0,0
1025,1,7/15/2014,979,1,1,0,0
1014,1,7/15/2014,804,1,1,0,1
1020,1,7/15/2014,915,1,1,0,1
1038,1,7/15/2014,545,1,1,0,0
1003,1,7/15/2014,1051,1,1,0,1
1018,1,7/15/2014,1416,1,1,0,0
1026,1,7/15/2014,635,1,1,0,0
1049,1,7/15/2014,1255,1,1,0,1
1044,7,7/14/2014,0,0,0,0,0
1041,7,7/14/2014,0,0,0,0,0
1036,7,7/14/2014,0,0,0,0,0
1047,7,7/14/2014,0,0,0,0,0
1012,7,7/14/2014,0,0,0,0,0
1037,7,7/14/2014,0,0,0,0,0
1027,7,7/14/2014,0,0,0,0,0
1005,7,7/14/2014,0,0,0,0,0
1011,7,7/14/2014,2563,1,0,0,1
1004,7,7/14/2014,0,0,0,0,0
1043,7,7/14/2014,0,0,0,0,0
1001,7,7/14/2014,0,0,0,0,0
1048,7,7/14/2014,0,0,0,0,1
1030,7,7/14/2014,0,0,0,0,1
1035,7,7/14/2014,0,0,0,0,0
1013,7,7/14/2014,0,0,0,0,0
1029,7,7/14/2014,0,0,0,0,0
1042,7,7/14/2014,0,0,0,0,0
1017,7,7/14/2014,0,0,0,0,0
1032,7,7/14/2014,0,0,0,0,0
1024,7,7/14/2014,0,0,0,0,0
1006,7,7/14/2014,0,0,0,0,0
1007,7,7/14/2014,0,0,0,0,0
1002,7,7/14/2014,0,0,0,0,0
1019,7,7/14/2014,0,0,0,0,0
1000,7,7/14/2014,0,0,0,0,0
1009,7,7/14/2014,0,0,0,0,0
1023,7,7/14/2014,0,0,0,0,0
1016,7,7/14/2014,3188,1,0,0,0
1050,7,7/14/2014,0,0,0,0,0
1031,7,7/14/2014,0,0,0,0,0
1010,7,7/14/2014,0,0,0,0,0
1034,7,7/14/2014,0,0,0,0,0
1039,7,7/14/2014,0,0,0,0,0
1033,7,7/14/2014,0,0,0,0,0
1045,7,7/14/2014,0,0,0,0,0
1015,7,7/14/2014,0,0,0,0,0
1022,7,7/14/2014,0,0,0,0,0
1040,7,7/14/2014,0,0,0,0,1
1046,7,7/14/2014,0,0,0,0,0
1021,7,7/14/2014,0,0,0,0,0
1028,7,7/14/2014,0,0,0,0,0
1008,7,7/14/2014,0,0,0,0,0
1025,7,7/14/2014,0,0,0,0,0
1014,7,7/14/2014,0,0,0,0,0
1020,7,7/14/2014,0,0,0,0,0
1038,7,7/14/2014,0,0,0,0,0
1003,7,7/14/2014,0,0,0,0,0
1018,7,7/14/2014,0,0,0,0,0
1026,7,7/14/2014,0,0,0,0,0
1049,7,7/14/2014,0,0,0,0,0
1044,6,7/13/2014,456,1,0,0,0
1041,6,7/13/2014,542,1,0,0,0
1036,6,7/13/2014,399,1,0,0,0
1047,6,7/13/2014,1230,1,0,0,0
1012,6,7/13/2014,529,1,0,0,0
1037,6,7/13/2014,557,1,0,0,0
1027,6,7/13/2014,355,1,0,0,0
1005,6,7/13/2014,480,1,0,0,0
1011,6,7/13/2014,1627,1,0,0,1
1004,6,7/13/2014,666,1,0,0,0
1043,6,7/13/2014,491,1,0,0,0
1001,6,7/13/2014,709,1,0,0,0
1048,6,7/13/2014,364,1,0,0,1
1030,6,7/13/2014,542,1,0,0,1
1035,6,7/13/2014,613,1,0,0,0
1013,6,7/13/2014,314,1,0,0,0
1029,6,7/13/2014,345,1,0,0,0
1042,6,7/13/2014,729,1,0,0,0
1017,6,7/13/2014,1133,1,0,0,0
1032,6,7/13/2014,434,1,0,0,0
1024,6,7/13/2014,678,1,0,0,0
1006,6,7/13/2014,271,1,0,0,0
1007,6,7/13/2014,651,1,0,0,0
1002,6,7/13/2014,604,1,0,0,0
1019,6,7/13/2014,626,1,0,0,0
1000,6,7/13/2014,837,1,0,0,0
1009,6,7/13/2014,413,1,0,0,0
1023,6,7/13/2014,364,1,0,0,0
1016,6,7/13/2014,3546,1,0,0,0
1050,6,7/13/2014,530,1,0,0,0
1031,6,7/13/2014,460,1,0,0,0
1010,6,7/13/2014,402,1,0,0,0
1034,6,7/13/2014,420,1,0,0,0
1039,6,7/13/2014,442,1,0,0,0
1033,6,7/13/2014,290,1,0,0,0
1045,6,7/13/2014,293,1,0,0,0
1015,6,7/13/2014,761,1,0,0,0
1022,6,7/13/2014,370,1,0,0,0
1040,6,7/13/2014,254,1,0,0,1
1046,6,7/13/2014,686,1,0,0,0
1021,6,7/13/2014,324,1,0,0,0
1028,6,7/13/2014,485,1,0,0,0
1008,6,7/13/2014,453,1,0,0,0
1025,6,7/13/2014,758,1,0,0,0
1014,6,7/13/2014,405,1,0,0,0
1020,6,7/13/2014,717,1,0,0,0
1038,6,7/13/2014,335,1,0,0,0
1003,6,7/13/2014,746,1,0,0,0
1018,6,7/13/2014,1030,1,0,0,0
1026,6,7/13/2014,348,1,0,0,0
1049,6,7/13/2014,773,1,0,0,0
1044,5,12/7/2014,526,1,0,0,0
1041,5,12/7/2014,833,1,0,0,0
1036,5,12/7/2014,780,1,0,0,0
1047,5,12/7/2014,1450,1,0,0,0
1012,5,12/7/2014,979,1,0,0,0
1037,5,12/7/2014,486,1,0,0,0
1027,5,12/7/2014,680,1,0,0,0
1005,5,12/7/2014,554,1,0,0,1
1011,5,12/7/2014,2097,1,0,0,1
1004,5,12/7/2014,921,1,0,0,0
1043,5,12/7/2014,516,1,0,0,0
1001,5,12/7/2014,673,1,0,0,0
1048,5,12/7/2014,631,1,0,0,1
1030,5,12/7/2014,525,1,0,0,1
1035,5,12/7/2014,627,1,0,0,0
1013,5,12/7/2014,501,1,0,0,0
1029,5,12/7/2014,590,1,0,0,1
1042,5,12/7/2014,775,1,0,0,0
1017,5,12/7/2014,1110,1,0,0,0
1032,5,12/7/2014,503,1,0,0,0
1024,5,12/7/2014,639,1,0,0,0
1006,5,12/7/2014,340,1,0,0,0
1007,5,12/7/2014,499,1,0,0,0
1002,5,12/7/2014,669,1,0,0,0
1019,5,12/7/2014,727,1,0,0,0
1000,5,12/7/2014,708,1,0,0,0
1009,5,12/7/2014,1087,1,0,0,1
1023,5,12/7/2014,353,1,0,0,0
1016,5,12/7/2014,3451,1,0,0,0
1050,5,12/7/2014,515,1,0,0,0
1031,5,12/7/2014,685,1,0,0,0
1010,5,12/7/2014,544,1,0,0,1
1034,5,12/7/2014,514,1,0,0,1
1039,5,12/7/2014,445,1,0,0,1
1033,5,12/7/2014,475,1,0,0,0
1045,5,12/7/2014,877,1,0,0,0
1015,5,12/7/2014,822,1,0,0,1
1022,5,12/7/2014,496,1,0,0,0
1040,5,12/7/2014,340,1,0,0,1
1046,5,12/7/2014,928,1,0,0,1
1021,5,12/7/2014,566,1,0,0,0
1028,5,12/7/2014,737,1,0,0,0
1008,5,12/7/2014,670,1,0,0,0
1025,5,12/7/2014,700,1,0,0,0
1014,5,12/7/2014,539,1,0,0,0
1020,5,12/7/2014,708,1,0,0,1
1038,5,12/7/2014,455,1,0,0,0
1003,5,12/7/2014,828,1,0,0,1
1018,5,12/7/2014,1082,1,0,0,0
1026,5,12/7/2014,499,1,0,0,0
1049,5,12/7/2014,916,1,0,0,1
1044,4,11/7/2014,509,1,0,0,0
1041,4,11/7/2014,809,1,0,0,0
1036,4,11/7/2014,819,1,0,0,0
1047,4,11/7/2014,1440,1,0,0,0
1012,4,11/7/2014,1021,1,0,0,0
1037,4,11/7/2014,522,1,0,0,0
1027,4,11/7/2014,780,1,0,0,0
1005,4,11/7/2014,506,1,0,0,1
1011,4,11/7/2014,2041,1,0,0,1
1004,4,11/7/2014,924,1,0,0,0
1043,4,11/7/2014,518,1,0,0,0
1001,4,11/7/2014,660,1,0,0,0
1048,4,11/7/2014,658,1,0,0,1
1030,4,11/7/2014,476,1,0,0,1
1035,4,11/7/2014,575,1,0,0,0
1013,4,11/7/2014,483,1,0,0,0
1029,4,11/7/2014,547,1,0,0,1
1042,4,11/7/2014,892,1,0,0,0
1017,4,11/7/2014,1060,1,0,0,0
1032,4,11/7/2014,442,1,0,0,0
1024,4,11/7/2014,753,1,0,0,0
1006,4,11/7/2014,324,1,0,0,0
1007,4,11/7/2014,497,1,0,0,0
1002,4,11/7/2014,657,1,0,0,0
1019,4,11/7/2014,694,1,0,0,0
1000,4,11/7/2014,634,1,0,0,0
1009,4,11/7/2014,1189,1,0,0,1
1023,4,11/7/2014,292,1,0,0,0
1016,4,11/7/2014,3166,1,0,0,0
1050,4,11/7/2014,544,1,0,0,0
1031,4,11/7/2014,625,1,0,0,0
1010,4,11/7/2014,506,1,0,0,1
1034,4,11/7/2014,512,1,0,0,1
1039,4,11/7/2014,424,1,0,0,1
1033,4,11/7/2014,503,1,0,0,0
1045,4,11/7/2014,1169,1,0,0,0
1015,4,11/7/2014,783,1,0,0,1
1022,4,11/7/2014,491,1,0,0,0
1040,4,11/7/2014,332,1,0,0,1
1046,4,11/7/2014,1043,1,0,0,1
1021,4,11/7/2014,568,1,0,0,0
1028,4,11/7/2014,633,1,0,0,0
1008,4,11/7/2014,724,1,0,0,0
1025,4,11/7/2014,648,1,0,0,0
1014,4,11/7/2014,619,1,0,0,0
1020,4,11/7/2014,583,1,0,0,1
1038,4,11/7/2014,444,1,0,0,0
1003,4,11/7/2014,814,1,0,0,1
1018,4,11/7/2014,997,1,0,0,0
1026,4,11/7/2014,440,1,0,0,0
1049,4,11/7/2014,853,1,0,0,1
1044,3,10/7/2014,457,1,0,0,0
1041,3,10/7/2014,835,1,0,0,0
1036,3,10/7/2014,819,1,0,0,0
1047,3,10/7/2014,1401,1,0,0,0
1012,3,10/7/2014,998,1,0,0,0
1037,3,10/7/2014,464,1,0,0,0
1027,3,10/7/2014,692,1,0,0,0
